Id	Name
C0278684	recurrent parathyroid cancer
C0278685	Stage I Ovarian Cancer AJCC v6 and v7
C0278686	Ovarian epithelial cancer stage II
C0278687	Ovarian cancer stage III
C0278688	Stage IV Ovarian Carcinoma
C0278689	Recurrent ovarian cancer
C0278694	Disseminated neuroblastoma
C0278695	Neuroblastoma recurrent
C0278701	Gastric Adenocarcinoma
C0278704	Malignant Childhood Neoplasm
C0278714	stage IV Wilms tumor
C0278716	recurrent Wilms tumor and other childhood kidney tumors
C0278717	Intraocular retinoblastoma
C0278719	Extraocular retinoblastoma
C0278721	Adult Lymphoblastic Lymphoma
C0278722	DS Stage I Plasma Cell Myeloma
C0278725	Small cell lung cancer limited stage
C0278726	Small cell lung cancer extensive stage
C0278727	Small cell lung cancer recurrent
C0278752	Mesothelioma malignant advanced
C0278753	Mesothelioma malignant recurrent
C0278762	Adult Diffuse Large Cell Lymphoma
C0278763	Adult Immunoblastic Lymphoma
C0278764	Adult Burkitt Lymphoma
C0278769	Chronic lymphocytic leukaemia stage 3
C0278776	recurrent childhood acute myeloid leukemia
C0278779	Osteosarcoma recurrent
C0278785	Recurrent Adult Acute Lymphoblastic Leukemia
C0278787	Recurrent Chronic Myelogenous Leukemia, BCR-ABL1 Positive
C0278791	Chronic lymphocytic leukaemia refractory
C0278798	Endometrial neoplasm malignant stage I
C0278799	Endometrial cancer stage II
C0278800	Endometrial cancer stage III
C0278801	Endometrial neoplasm malignant metastatic
C0278802	Recurrent Endometrial Cancer
C0278803	Adenocarcinoma of small intestine
C0278804	Adenocarcinoma of duodenum
C0278805	Small Intestinal Lymphoma
C0278827	Bladder cancer recurrent
C0278834	Stage I Prostate Carcinoma
C0278836	Stage III Prostate Carcinoma
C0278837	Stage IV Prostate Carcinoma
C0278838	Prostate cancer recurrent
C0278840	Childhood Diffuse Large Cell Lymphoma
C0278844	Childhood Immunoblastic Lymphoma
C0278846	Thymoma malignant invasive
C0278851	Stage IV Thyroid Gland Papillary Carcinoma AJCC v7
C0278861	Recurrent Thyroid Carcinoma
C0278864	Growth Hormone-Producing Pituitary Gland Neoplasm
C0278874	Adult Ependymoma
C0278875	Adult Craniopharyngioma
C0278876	Adult Medulloblastoma
C0278877	Adult Meningioma
C0278878	Adult Glioblastoma
C0278879	Childhood Burkitt Lymphoma
C0278880	Stage I Cutaneous Melanoma AJCC v6
C0278881	stage II melanoma
C0278882	Stage III Cutaneous Melanoma AJCC v6
C0278883	Metastatic melanoma
C0278884	Melanoma recurrent
C0278952	Nasopharyngeal cancer recurrent
C0278983	Non-small cell lung cancer stage IIIA
C0278984	Non-small cell lung cancer stage IIIB
C0278985	Adult Extraskeletal Osteosarcoma
C0278987	Metastatic non-small cell lung cancer
C0278993	Recurrent Salivary Gland Cancer
C0278996	Malignant Head and Neck Neoplasm
C0279000	Liver and Intrahepatic Biliary Tract Carcinoma
C0279014	Childhood Germ Cell Tumor
C0279068	Childhood Solid Neoplasm
C0279070	Adult Oligodendroglioma
C0279084	Kaposi's sarcoma classical type
C0279094	Adult Acute Myeloid Leukemia in Remission
C0279096	Childhood Acute Myeloid Leukemia in Remission
C0279525	Childhood Lymphoblastic Lymphoma
C0279530	Malignant Bone Neoplasm
C0279541	Adult Nodular Sclerosis Classical Hodgkin Lymphoma
C0279543	Philadelphia chromosome positive chronic myelogenous leukemia
C0279544	Adult Alveolar Soft Part Sarcoma
C0279545	Adult Epithelioid Sarcoma
C0279546	Adult Undifferentiated Pleomorphic Sarcoma
C0279549	Philadelphia chromosome negative chronic myelogenous leukemia
C0279550	Adult Rhabdomyosarcoma
C0279557	Adenosquamous cell lung cancer
C0279563	Lobular carcinoma in situ of breast
C0279565	Invasive Lobular Breast Carcinoma
C0279581	Childhood L2 Acute Lymphoblastic Leukemia
C0279582	Childhood Burkitt Leukemia
C0279583	Childhood T Acute Lymphoblastic Leukemia
C0279584	Childhood B Acute Lymphoblastic Leukemia
C0279591	Adult Burkitt Leukemia
C0279592	Adult T Acute Lymphoblastic Leukemia
C0279593	Adult B Acute Lymphoblastic Leukemia
C0279602	Fibroblastic osteosarcoma
C0279603	Chondroblastic osteosarcoma
C0279606	Childhood Hepatocellular Carcinoma
C0279607	Adult Hepatocellular Carcinoma
C0279609	blastema predominant Wilms tumor
C0279612	Childhood Embryonal Rhabdomyosarcoma
C0279613	Childhood Alveolar Rhabdomyosarcoma
C0279614	Childhood Pleomorphic Rhabdomyosarcoma
C0279619	Adult Acute Erythroid Leukemia
C0279622	Small cell osteosarcoma
C0279623	Adult Acute Myeloid Leukemia without Maturation
C0279625	Adult Acute Promyelocytic Leukemia with PML-RARA
C0279626	Squamous cell carcinoma of esophagus
C0279627	Adult Acute Myelomonocytic Leukemia
C0279628	Adenocarcinoma Of Esophagus
C0279629	Adult Acute Monoblastic Leukemia
C0279630	Adult Acute Eosinophilic Leukemia
C0279631	Adult Acute Basophilic Leukemia
C0279632	Adult Acute Megakaryoblastic Leukemia
C0279633	intestinal adenocarcinoma of the stomach
C0279637	Anal carcinoma
C0279639	Mucinous adenocarcinoma of colon
C0279641	Childhood Acute Promyelocytic Leukemia with PML-RARA
C0279643	Undifferentiated Carcinoma of Colon
C0279644	Childhood Acute Myelomonocytic Leukemia
C0279645	Childhood Acute Monoblastic Leukemia
C0279646	Childhood Acute Monocytic Leukemia
C0279648	Childhood Acute Eosinophilic Leukemia
C0279649	Childhood Acute Basophilic Leukemia
C0279650	Childhood Acute Megakaryoblastic Leukemia
C0279651	Gallbladder adenocarcinoma
C0279658	Gallbladder squamous cell carcinoma
C0279661	Acinar cell carcinoma of pancreas
C0279663	Serous cystadenocarcinoma ovary
C0279671	Cervical Squamous Cell Carcinoma
C0279672	Cervical Adenocarcinoma
C0279674	Small cell carcinoma of the cervix
C0279680	Transitional cell carcinoma of bladder
C0279681	Bladder Squamous Cell Carcinoma
C0279682	Bladder Adenocarcinoma
C0279697	salivary gland squamous cell carcinoma
C0279698	Squamous cell carcinoma of nasopharynx
C0279702	Conventional (Clear Cell) Renal Cell Carcinoma
C0279705	Thymoma, type B3
C0279706	Lymphoepithelial malignant thymoma
C0279708	Testicular yolk sac tumour
C0279737	low-grade salivary gland carcinoma
C0279738	Acinic cell carcinoma of salivary gland
C0279743	high-grade salivary gland carcinoma
C0279744	high-grade salivary gland mucoepidermoid carcinoma
C0279746	Adenocarcinoma of salivary gland
C0279748	Undifferentiated carcinoma of nasopharynx
C0279751	Adenoid cystic carcinoma of salivary gland
C0279763	endometrial adenoacanthoma
C0279765	Endometrial Clear Cell Adenocarcinoma
C0279821	metastatic pheochromocytoma
C0279822	recurrent pheochromocytoma
C0279838	Oropharyngeal cancer recurrent
C0279921	Childhood Nodular Sclerosis Classic Hodgkin Lymphoma
C0279942	Metastatic Childhood Soft Tissue Sarcoma
C0279980	Extra-osseous Ewing's sarcoma
C0279982	Childhood Synovial Sarcoma
C0279983	Malignant Childhood Hemangiopericytoma
C0279984	Childhood Liposarcoma
C0279985	Childhood Alveolar Soft Part Sarcoma
C0279986	Childhood Leiomyosarcoma
C0279987	Childhood Malignant Peripheral Nerve Sheath Tumor
C0279988	Childhood Angiosarcoma
C0279989	Childhood Epithelioid Sarcoma
C0279990	childhood malignant fibrous histiocytoma of bone
C0280028	Refractory anemia with excess blasts in transformation (clinical)
C0280089	Carcinoid tumor of lung
C0280099	Adult Solid Neoplasm
C0280100	Solid Neoplasm
C0280131	Ovarian Teratoma
C0280135	Ovarian germ cell tumour mixed
C0280141	Acute Undifferentiated Leukemia
C0280201	stage, Kaposi sarcoma
C0280202	stage, renal cell cancer
C0280214	stage, nasopharyngeal cancer
C0280216	stage, neuroblastoma
C0280217	stage, non-small cell lung cancer
C0280218	stage, bladder cancer
C0280220	stage, ovarian epithelial cancer
C0280222	stage, pancreatic cancer
C0280232	stage, cervical cancer
C0280242	stage, rectal cancer
C0280244	stage, retinoblastoma
C0280248	stage, chronic lymphocytic leukemia
C0280252	stage, colon cancer
C0280253	stage, gastric cancer
C0280255	stage, endometrial carcinoma
C0280257	stage, esophageal cancer
C0280266	stage, vulvar cancer
C0280280	stage, prostate cancer
C0280297	lip and oral cavity squamous cell carcinoma
C0280299	Squamous cell carcinoma of buccal mucosa
C0280301	Hard Palate Squamous Cell Carcinoma
C0280302	Squamous cell carcinoma of lip
C0280306	Verrucous carcinoma of oral cavity
C0280313	Squamous cell carcinoma of oropharynx
C0280317	Squamous cell carcinoma of tonsil
C0280321	Squamous cell carcinoma of the hypopharynx
C0280324	Laryngeal Squamous Cell Carcinoma
C0280325	Glottic Squamous Cell Carcinoma
C0280328	Laryngeal verrucous carcinoma
C0280333	Squamous cell carcinoma of the nasal cavity
C0280374	Metastatic Squamous Cell Carcinoma of the Oropharynx
C0280401	Laryngeal squamous cell carcinoma recurrent
C0280427	Adult T-cell lymphoma/leukaemia recurrent
C0280449	secondary acute myeloid leukemia
C0280451	de novo myelodysplastic syndromes
C0280470	basaloid carcinoma of the anus
C0280474	Childhood Glioblastoma
C0280475	Childhood Oligodendroglioma
C0280483	Adult Anaplastic Astrocytoma
C0280630	Uterine Carcinosarcoma
C0280631	Leiomyosarcoma of uterus
C0280634	Adult Acute Monocytic Leukemia
C0280725	Adult Cholangiocarcinoma
C0280734	AIDS-related malignancies
C0280745	secondary myelodysplastic syndromes
C0280746	Sarcoma of ovary
C0280781	Adult Pilocytic Astrocytoma
C0280783	Juvenile Pilocytic Astrocytoma
C0280785	Diffuse Astrocytoma
C0280787	Adult Anaplastic Ependymoma
C0280788	Anaplastic Ependymoma
C0280790	Adult Anaplastic Oligodendroglioma
C0280793	Mixed Oligodendroglioma-Astrocytoma
C0280801	Grade III Meningioma
C0280803	Primary central nervous system lymphoma
C0280856	Squamous cell carcinoma of vulva
C0280962	Bone Marrow Suppression
C0281241	AIDS-related primary CNS lymphoma
C0281242	AIDS-related diffuse large cell lymphoma
C0281267	bilateral breast cancer
C0281328	Adult Subependymoma
C0281331	Adult Pineocytoma
C0281332	Adult Pineoblastoma
C0281334	Adult Papillary Meningioma
C0281361	Adenocarcinoma of pancreas
C0281373	Respiratory papilloma
C0281479	Primary Systemic Amyloidosis
C0281508	Desmoplastic Small Round Cell Tumor
C0281658	Intraocular Lymphoma
C0281710	Childhood Large Cell Lymphoma
C0281773	Acute glaucoma
C0281774	Acute psychosis
C0281778	Anal abscess
C0281779	Condyloma anal
C0281782	asymptomatic hyperuricemia
C0281784	Benign Meningioma
C0281788	Biventricular hypertrophy
C0281842	Abnormality of the fallopian tube
C0281890	Laryngeal web
C0281899	Prolapsed lumbar disc
C0281902	maladjustment
C0281913	Swelling of skeletal muscle
C0281944	Peripheral arteriosclerosis
C0281952	Pseudohypothyroidism
C0281967	Retinal infarction
C0282002	Superficial Infection
C0282008	Dilation of the thoracic aorta
C0282074	Biliary Sludge
C0282102	Chondrodysplasia punctata, X-linked dominant type
C0282126	Depression, Neurotic
C0282160	Aplasia Cutis Congenita
C0282193	Iron Overload
C0282201	Phosphate Diabetes
C0282207	Cronkhite-Canada Syndrome
C0282220	Amaurotic Familial Idiocy
C0282312	Bubonic Plague
C0282313	Condition, Preneoplastic
C0282488	Interstitial Cystitis
C0282492	Sneddon Syndrome
C0282507	Heat Stress Disorders
C0282512	Landau-Kleffner Syndrome
C0282513	Primary Progressive Aphasia (disorder)
C0282525	Adrenoleukodystrophy, Neonatal
C0282526	Hyperpipecolic Acidemia
C0282527	Infantile Refsum Disease (disorder)
C0282528	Peroxisomal Disorders
C0282529	Chondrodysplasia Punctata, Rhizomelic
C0282548	Leukostasis
C0282550	Persian Gulf Syndrome
C0282577	Congenital Disorders of Glycosylation
C0282606	Myomatous neoplasm
C0282607	Vascular Neoplasms
C0282609	Bone Marrow Neoplasms
C0282612	Prostatic Intraepithelial Neoplasias
C0282616	HIV Enteropathy
C0282631	Facies
C0282643	Smith-Lemli-Opitz Syndrome, Type I
C0282644	Smith-Lemli-Opitz Syndrome, Type II
C0282666	Very Low Birth Weight
C0282667	Infant, Very Low Birth Weight
C0282687	Hemorrhagic Fever, Ebola
C0300934	Primary Amebic Meningoencephalitis
C0300948	Caudal Regression Syndrome
C0301918	Hypersensitivity reaction mediated by immune complex
C0302129	Achromatopsia 1
C0302142	Deformity
C0302164	Tuberous xanthoma
C0302180	Condyloma
C0302246	Hexadactyly
C0302254	Juvenile cataract
C0302274	Glutamine measurement
C0302280	Adrenogenital Syndrome
C0302314	Xanthoma
C0302319	Porokeratosis, Linear
C0302323	Reticulohistiocytosis
C0302329	Malignant lymphoma centroblastic, diffuse
C0302332	Poisoning syndrome
C0302356	incomplete anencephaly, hemicrania
C0302358	Disease caused by Shigella dysenteriae
C0302360	Disease caused by Shigella boydii
C0302361	Disease caused by Shigella sonnei
C0302362	Brucella melitensis infection
C0302465	Dissecting Abdominal Aortic Aneurysm
C0302486	Erythrophagocytosis
C0302507	Parainfluenza Virus Infections
C0302511	Small for gestational age fetus
C0302527	Pathological personality NOS
C0302592	Cervix carcinoma
C0302809	Fulminant hepatitis
C0302810	Uremia syndrome
C0302826	Expressed Emotion
C0302840	Toxic thyroid adenoma
C0302845	MCV - raised
C0302846	OSTEOLYTIC BONE LESION
C0302847	major affective disorder
C0302859	Euthyroid Goiter
C0302872	MYELOMA, ENDOTHELIAL
C0302874	Depressive personality disorder
C0302883	SMITH DISEASE
C0302885	Testicular dysgenesis
C0302892	Congenital porencephaly
C0302894	Stucco keratosis
C0311213	Dermatitis verrucosa
C0311220	Cutaneous pseudolymphoma
C0311237	Goniodysgenesis
C0311245	Congenital cystic kidney disease
C0311249	Cryptophthalmos
C0311251	Simple buphthalmos
C0311262	Chronic mesenteric ischemia
C0311269	Irreducible ventral hernia
C0311276	Severe malnutrition
C0311277	Obesity, Abdominal
C0311284	Lipoid dermatoarthritis
C0311334	Generalized convulsive epilepsy
C0311335	Grand Mal Status Epilepticus
C0311337	Morton Neuroma
C0311338	Fundus Albipunctatus
C0311343	Membranous conjunctivitis
C0311357	ovarian cystic disease
C0311361	Adenomatous goiter
C0311364	Anemia due to decreased red cell production
C0311368	Idiopathic eosinophilia
C0311370	Lupus anticoagulant disorder
C0311375	Arsenic Poisoning
C0311386	Isosporiasis
C0311388	Harvest mite infestation
C0311394	Difficulty walking
C0311468	Increased bilirubin level (finding)
C0312414	Menstrual spotting
C0312420	Hypersexuality state
C0312422	Blackout - symptom
C0312854	Extravascular Hemolysis
C0314719	Dryness of eye
C0332154	Received therapy or drug for
C0332447	Morphologically abnormal structure (morphologic abnormality)
C0332477	Erythematous plaque
C0332561	Fibrous nodule
C0332563	Papule
C0332573	Macule
C0332601	Cushingoid facies
C0332606	Elfin facies
C0332615	Myopathic facies
C0332778	Diastasis, Bone
C0332790	Osseous ankylosis
C0332840	Amputated structure (morphologic abnormality)
C0332853	Anastomosis
C0332865	Congenital dysplasia
C0332877	Congenital premature fusion
C0332878	Congenital contracture
C0332881	Congenital pseudoarthrosis
C0332882	congenital obstruction
C0332885	Congenital stenosis
C0332886	Coarctation
C0332887	Congenital hypertrophy
C0332890	Congenital hemihypertrophy
C0332909	Congenital unilateral absence
C0332910	bilateral agenesis
C0332915	Congenital failure of fusion
C0332949	Overriding structures
C0332962	Anomalous vascular distribution
C0332972	Congenital vascular proliferation
C0332977	Congenital hemangiomatosis
C0332983	Malassez' epithelial rests
C0333008	Congenital hypopigmentation
C0333027	Microlithiasis
C0333040	Fungus ball
C0333044	Posterior displacement
C0333047	Recession
C0333062	Hernia sac
C0333068	Flexion contracture
C0333072	Claw-shaped deformity
C0333099	Fusiform Aneurysm
C0333101	Microaneurysm
C0333113	Sacculation
C0333128	Open comedone
C0333133	Mucus cast
C0333155	Calcifying cyst
C0333157	Colloid Cysts
C0333160	Air cyst
C0333161	Pseudocyst
C0333183	Partial stenosis
C0333184	Calcific stenosis
C0333188	Stricture obstruction
C0333189	Cicatricial stenosis
C0333190	Fibrous stenosis
C0333203	Occlusive thrombus
C0333205	Mural thrombus
C0333208	Fibrin thrombus
C0333209	Platelet thrombus
C0333227	Microembolus
C0333233	Active Hyperemia
C0333240	Acute edema
C0333243	Pitting edema
C0333244	Transient edema
C0333245	Massive edema
C0333274	Purulent discharge
C0333291	Bleeding ulcer
C0333293	Healing ulcer
C0333294	Recurrent ulcer
C0333295	Acute ulcer
C0333297	Chronic ulcer
C0333307	Superficial ulcer
C0333311	Sequestrum
C0333317	Fibrous body
C0333319	Involucrum
C0333324	Spontaneous Perforation
C0333355	Inflammatory disease of mucous membrane
C0333370	Sulfur granules
C0333372	Abscess cavity
C0333419	Sarcoid type granuloma
C0333440	Hyaline body
C0333454	Granulovacuolar degeneration
C0333457	Segmental demyelination
C0333463	Senile Plaques
